"CODIGO";"DESCRIPCION";"LATITUD";"LONGITUD";"DIRECION";"CP";"POBLACION";"PROVINCIA";"PAIS";"CERCANIAS";"FEVE";"COMUN"
"05269";"SAN CRISTÓBAL";"43.547225 ";"-6.415264 ";"Ctra. San Cristobal - Quintana - Estación Ferrocarril, S/N";"33789";"VALDÉS";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05271";"CANERO";"43.541913 ";"-6.445878 ";"Ctra. N - 632a --- Estación Ferrocarril, S/N";"33787";"VALDÉS";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05273";"BARCIA";"43.546813 ";"-6.50828  ";"C/ Estación Ferrocarril S/N";"33787";"VALDÉS";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05275";"LUARCA";"43.537949 ";"-6.536617 ";"Avda. de la Estación, S/N";"33700";"VALDÉS";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05277";"OTUR";"43.540541 ";"-6.593562 ";"Ctra. N-634, Km. 511 - Estación Ferrocarril, S/N";"33792";"VALDÉS";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05279";"VILLAPEDRE";"43.546723 ";"-6.64587  ";"Ctra. Nv-2 - Estación Ferrocarril, S/N";"33793";"NAVIA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05281";"PIÑERA-VILLAORIL";"43.535685 ";"-6.685414 ";"Ctra. Nv-5 - Estación Ferrocarril, S/N";"33719";"NAVIA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05283";"NAVIA";"43.536802 ";"-6.719425 ";"C/ Manuel Suarez  S/N -Navia";"33710";"NAVIA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05285";"MEDAL";"43.545692 ";"-6.752994 ";"Ctra. Cñ-6 - Estación Ferrocarril, S/N";"33719";"COAÑA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05287";"LOZA";"43.551254 ";"-6.771675 ";"Ctra. Cñ - 6 --- Estación Ferrocarril, S/N";"33719";"COAÑA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05289";"CARTAVIO";"43.550714 ";"-6.789622 ";"Ctra. Cñ - 6 --- Estación Ferrocarril, S/N";"33719";"COAÑA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05291";"LA CARIDAD";"43.547074 ";"-6.827541 ";"Ctra. N - 634 --- Estación Ferrocarril, S/N";"33746";"FRANCO (EL)";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05293";"TAPIA";"43.535026 ";"-6.909329 ";"Ctra. As-31 - Estación Ferocarril, S/N";"33747";"TAPIA DE CASARIEGO";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05295";"TOL";"43.527204 ";"-6.952128 ";"Ctra. As-32 - Estación Ferocarril, S/N";"33794";"CASTROPOL";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05297";"LAS CAMPAS DE CASTROPOL";"43.5202979";"-6.9771022";"Ctra. de la Estación, S/N";"33768";"CASTROPOL";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05299";"CASTROPOL";"43.5095861";"-7.0147697";"Ctra. N - 640 --- Estación Ferrocarril, S/N";"33769";"CASTROPOL";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05300";"VALLOBÍN";"43.3652306";"-5.8647984";"Pza. Angel Gonzalez, S/N";"33012";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05301";"ARGAÑOSA-LAVAPIÉS";"43.3658311";"-5.8700180";"C/ Favila, S/N";"33013";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05302";"LAS CAMPAS";"43.3638889";"-5.8833728";"C/ Proaza, S/N";"33012";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05303";"LAS MAZAS";"43.3587192";"-5.8975568";"Ctra. A - 232 --- Estación Ferrocarril, S/N";"00000";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05304";"SAN CLAUDIO";"43.3553535";"-5.9178091";"C/ la Estación  S/N san Claudio  (Oviedo)";"33191";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05305";"FUSO DE LA REINA";"";"";"";"";"OVIEDO";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05306";"SAN PEDRO DE NORA";"43.3687481";"-5.9585951";"Ctra. A-233 - Estación Ferrocarril, S/N";"33119";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05308";"SOTO UDRIÓN";"43.3564364";"-5.9650157";"Ctra. N-634 - Estación Ferrocarril, S/N";"33119";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05309";"CACES";"";"";"";"";"OVIEDO";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05311";"TRUBIA";"43.3485700";"-5.9677756";"C/ Suarez  Inclan  S/N-Trubia (Oviedo)";"33119";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05313";"SANTA MARÍA DE GRADO";"43.3842274";"-5.9827075";"Estación Ferrocarril S/N, Santa María de Grado (Asturias)";"33892";"GRADO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05315";"VEGA DE ANZO";"43.3893300";"-6.0056834";"Ctra. de Vega de Amzo A Valduno";"33190";"GRADO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05316";"PEÑAFLOR DE GRADO";"43.4029267";"-6.0453921";"Ctra. N-634 - Estación Ferrocarril, S/N";"33829";"GRADO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05317";"GRADO";"43.3945424";"-6.0637254";"C/ Jove y Valdes, S/N";"33828";"GRADO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05319";"SANDICHE";"43.4256226";"-6.0599341";"Ctra. As-237 - Estación Ferrocarril, S/N";"33829";"CANDAMO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05320";"ACES";"43.4399142";"-6.0657983";"Ctra. Cd -2 - Estación Ferrocarril, S/N";"33828";"CANDAMO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05321";"SAN ROMÁN";"43.4488839";"-6.0771641";"Ctra. General  Nº 9- San Roman de Candamo";"00000";"CANDAMO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05323";"BEIFAR";"43.4701379";"-6.0988707";"Ctra. As -236 --- Estación Ferrocarril, S/N";"33129";"PRAVIA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05325";"PRAVIA";"43.4908983";"-6.1105373";"C/ Suarez Pazos  S/N-Pravia";"33120";"PRAVIA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05327";"SAN RANÓN";"43.5164547";"-6.0820305";"Ctra. A-8 - Estación Ferrocarril, S/N";"33129";"PRAVIA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05329";"SAN ESTEBAN";"43.5520940";"-6.0872393";"C/ Casto Plasencia S/N- San Esteban de Pravia";"33130";"MUROS DE NALÓN";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05351";"PALOMAR";"43.3099110";"-5.9125490";"";"";"RIBERA DE ARRIBA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05353";"SOTO DE RIBERA";"";"";"";"";"RIBERA DE ARRIBA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05355";"PARTEAYER";"43.2833200";"-5.8751300";"";"";"MORCÍN";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05361";"BAIÑA";"43.2744717";"-5.8282902";"C/ Cuesta Peñule --- Estación Ferrocarril, S/N";"33682";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05369";"MIERES VASCO";"43.2502968";"-5.7801106";"C/ Rio Eo  S/N -Mieres";"33600";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05371";"CAUDALIA";"43.2282154";"-5.7827740";"Avda. del Camino, S/N --- Junto Hospital Alvarez Buylla";"33619";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05373";"FIGAREDO";"43.2138398";"-5.7840362";"Ctra. General, S/N";"33683";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05375";"UJO TARUELO";"43.2006229";"-5.7878612";"Ctra. General  S/N ujo-Taruelo (Mieres)";"33612";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05376";"SANTA CRUZ";"43.1959703";"-5.7775447";"C/ Jose Garcia Lorenzo - Estación Ferrocarril, S/N";"33612";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05377";"CABORANA";"43.1761169";"-5.7548626";"Avda. de Aller, S/N";"33684";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05379";"MOREDA DE ALLER";"43.1707918";"-5.7419622";"C/  la Estación   S/N - Moreda";"33670";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05380";"SAN ANTONIO";"43.1688510";"-5.6967075";"Ctra. As-112a - Estación Ferrocarril, S/N";"33685";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05381";"OYANCO";"43.1665527";"-5.7221512";"Barrio Santa Barbara - Estación Ferrocarril, S/N";"33679";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05382";"CORIGOS";"43.1642867";"-5.6766513";"Ctra. As - 112 --- Estación Ferrocarril, S/N";"33686";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05383";"PIÑERES";"43.1659730";"-5.6842539";"Aldea El Escobio  S/N Piñeres (Aller)";"33685";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05384";"SANTA ANA-SOTO";"43.1647805";"-5.6460998";"Ctra. As-112 - Estación Ferrocarril, S/N";"33685";"RIBERA DE ARRIBA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05385";"CABAÑAQUINTA";"43.1607700";"-5.6248987";"Avda. Francisco Cabrera, 16";"33686";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05387";"LEVINCO";"43.1511077";"-5.6002937";"Ctra. A - 253 --- Estación Ferrocarril, S/N";"33686";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05389";"COLLANZO";"43.1241004";"-5.5661544";"Ctra. General,  S/N";"33680";"ALLER";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05401";"LA BRAÑA";"";"";"";"";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05403";"TREMAÑES-LANGREO";"43.5285439";"-5.6948684";"Camino de Tremañes-Gijón, Apeadero del Ferrocarril, S/N";"33211";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05405";"SOTIELLO";"43.5072386";"-5.7265416";"Ctra.  Gi-4 -  Sotiello (Gijon)";"33393";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05407";"PINZALES";"43.4865408";"-5.7197038";"Camino de la  Estación  S/N pinzales  ( Gijon)";"33392";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05409";"AGUDA";"43.4655199";"-5.7260209";"Camino de la Estación, S/N";"33392";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05410";"XIXÚN";"43.3714523";"-5.6938682";"Ctra. As-246 - Estación Ferrocarril, S/N";"33937";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05411";"LA FLORIDA";"43.4347588";"-5.7099268";"Camino de la Estación, S/N";"33189";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05412";"PUENTE BURACOS";"43.4480478";"-5.7172664";"C/ Estación Ferrocarril S/N";"33189";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05413";"NOREÑA";"43.3939778";"-5.7036269";"Avda de Gijon S/Nº";"33180";"NOREÑA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05415";"BENDICIÓN";"43.3634748";"-5.6805850";"Ctra. de Siero, 8";"33937";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05416";"VALDESOTO";"43.3583496";"-5.6581467";"Ctra. Si-16 - Estación Ferrocarril, S/N";"33938";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05417";"CARBAYÍN";"43.3507215";"-5.6343348";"Ctra.  As - 249, S/N";"33936";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05420";"CURUXONA";"43.3398152";"-5.6304762";"Ctra. As - 323 - Estación Ferrocarril, S/N";"33936";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05421";"TUILLA";"43.3281506";"-5.6430775";"Calle Gaspar García Laviana S/N, Langreo (Asturias)";"33935";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05425";"LA FELGUERA VEGA";"43.3104908";"-5.6856598";"Calle Interventor la Cierva, S/N - Avenida Gijon, S/N";"33930";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05426";"LA FELGUERA N. LANGREO-N. LLANGRÉU";"43.305459 ";"-5.688896 ";"Calle Francisco Ferrer, S/N";"33949";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05427";"SAMA LOS LLERONES";"43.296706 ";"-5.680359 ";"Paseo de los Llerones, S/N";"33909";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05429";"SAMA-LOS LLERONES";"43.2987975";"-5.6833132";"Calle Union, 1";"33939";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05431";"CIAÑO ESCOBIO";"43.2907242";"-5.6678998";"Ctra. As - 117 --- Estación Ferrocarril, S/N";"33900";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05432";"SAN VICENTE";"43.2891417";"-5.6529333";"Calle San Vicente - Estacion Ferrocarril, S/N, San Martín del Rey Aurelio (Asturias)";"33947";"SAN MARTÍN DEL REY AURELIO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05433";"EL ENTREGO LA OSCURA";"43.2895101";"-5.6408099";"C/ Maximino Fdez.cocañin, S/N ,";"33946";"SAN MARTÍN DEL REY AURELIO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05435";"CARROCERA";"43.2877335";"-5.6263765";"C/ la Granja, S/N";"33945";"SAN MARTÍN DEL REY AURELIO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05436";"SAN MARTÍN";"43.2783764";"-5.6152919";"Pza. Industrial la Florida, S/N";"33958";"SAN MARTÍN DEL REY AURELIO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05437";"SOTRONDIO";"43.2759255";"-5.6048900";"C/ Estanislao Infanzon  S/N-San Martin del Rey Aurelio";"33950";"SAN MARTÍN DEL REY AURELIO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05439";"BLIMEA";"43.2708812";"-5.5903311";"Avda. de la Libertad, S/N";"33960";"SAN MARTÍN DEL REY AURELIO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05441";"BARREDOS";"43.2598889";"-5.5749934";"C/ Estación Ferrocarril, S/N";"33970";"LAVIANA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05443";"LAVIANA";"43.2508161";"-5.5646688";"C/ Tejera Norte, 3 Bajo";"33989";"LAVIANA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05451";"BILBAO LA CONCORDIA";"43.2601901";"-2.9263839";"C/ Bailen, 2";"48003";"BILBAO";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05455";"BASURTO HOSPITAL";"43.2597699";"-2.9538267";"Benta Estrata 2, Bilbo (Bizkaia)";"48013";"BILBAO";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05457";"ZORROTZA ZORROZGOITI";"43.2740398";"-2.9740116";"Ctra. Zorrotza A Kastrejana  S/N zorrotza (Bilbao)";"48013";"BILBAO";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05459";"SANTA ÁGUEDA";"43.2618570";"-2.9730218";"Ezkerribai Estrata, S/N";"48013";"BILBAO";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05460";"KASTREXANA";"43.2554758";"-2.9721445";"Ctra. Bi - 3742 --- Zorrotza Kastrexana Errepidea";"48013";"BILBAO";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05461";"IRAUREGUI";"43.2484180";"-2.9900734";"C/ Bazteita, 2";"48810";"ALONSOTEGI";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05463";"ZARAMILLO";"43.2332894";"-3.0159040";"Geltoki Bidea  S/N zaramillo ( Güeñes)";"48820";"GÜEÑES";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05465";"LA QUADRA";"43.2227230";"-3.0249848";"C/ Askatasuna Kalea, 21";"48820";"GÜEÑES";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05467";"SODUPE";"43.2020301";"-3.0505170";"C/ Urrestieta Nº 10 sodupe ( Güeñes)";"48830";"GÜEÑES";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05469";"ARTXUBE";"43.2009930";"-3.0715031";"C/ Artxube Kalea, 2";"48840";"GÜEÑES";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05470";"LAMBARRI";"43.2060733";"-3.0825107";"C/ Lambarri Kalea, S/N --- Ctra. Bi - 3651 --- Estación Ferrocarril, S/N";"48840";"GÜEÑES";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05471";"GÜEÑES";"43.2090276";"-3.0952113";"C/ Enkarterri Kalea, S/N";"48840";"GÜEÑES";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05473";"ARANGUREN";"43.2104561";"-3.1083990";"Camino Estación, 1";"48850";"ZALLA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05474";"ARANGUREN-APEADERO";"43.2103517";"-3.1140505";"C/ Nicolas Maria Urgoiti Kalea - Autonomia Pla., S/N";"48860";"ZALLA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05475";"ZALLA";"43.2129096";"-3.1333368";"Doctor Andres Aya Goñi Kalea, S/N";"48860";"ZALLA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05477";"COLEGIO";"43.2112674";"-3.1381409";"C/ Etorbidea Lehendakari Jose Antonio Agirre, 17";"48860";"ZALLA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05479";"IBARRA";"43.2039590";"-3.1448388";"C/ Gobeo Auzoa, 14";"48860";"ZALLA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05480";"BOLUMBURU";"43.199986 ";"-3.150469 ";"Barrio Bolumburu - Estacion Ferrocarril, S/N";"48860";"ZALLA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05481";"LA HERRERA";"43.2034521";"-3.1705687";"V/ Ijalde Auzoa, 9";"48860";"ZALLA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05483";"BALMASEDA";"43.1963551";"-3.1899562";"C/  la Estación, 3";"48800";"BALMASEDA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05484";"MIMETIZ";"43.2132627";"-3.1352774";"Avda. Sabino Arana, S/N";"48860";"ZALLA";"BIZKAIA";"ESPAÑA";"SI";"NO";""
"05485";"LA CALZADA";"43.1901154";"-3.1974062";"C/ la Calzada Kalea, 3";"48800";"BALMASEDA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05487";"TRASLAVIÑA";"43.23329  ";"-3.198304 ";"Barrio  de Traslaviña-Herbosa (Artzentales)";"48879";"ARTZENTALES";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05489";"ARTZENTALES";"43.2500000";"-3.2200000";"C/ Estación Ferrocarril, S/N";"48879";"ERRIBERAGOITIA/RIBERA ALTA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05493";"VILLAVERDE DE TRUCIOS";"43.2412800";"-3.2505400";"Laureta Auzoa, 29";"48879";"TRUCIOS-TURTZIOZ";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05497";"KARRANTZA";"43.238854 ";"-3.357827 ";"Barrio Ambasaguas, S/N";"48890";"KARRANTZA HARANA/VALLE DE CARRANZA";"BIZKAIA";"ESPAÑA";"SI";"SI";""
"05501";"OVIEDO RAM";"43.366841 ";"-5.854263 ";"";"";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"05503";"LA CORREDORIA RAM";"";"";"";"";"OVIEDO";"";"ESPAÑA";"NO";"SI";""
"05504";"PARQUE PRINCIPADO";"43.3865865";"-5.8087971";"C/ Aldea Paredes, S/N";"33011";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05505";"COLLOTO";"43.3795086";"-5.7923660";"C/  de la Estación  S/N";"33010";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05507";"MERES";"43.3809885";"-5.7487209";"Calle la Estación S/N, Siero (Asturias)";"33199";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05508";"FONCIELLO";"43.3817779";"-5.7297194";"Ctra. El Berron, S/N";"33199";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05509";"EL BERRÓN";"43.3827383";"-5.7026774";"C/  la Estación, S/N";"33186";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05511";"LA CARRERA DE SIERO";"43.3869214";"-5.6753462";"C/ del Llugar de Arriba, S/N";"33519";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05513";"POLA DE SIERO";"43.3881527";"-5.6647718";"C/ Molin Nº 30 pola de Siero";"33510";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05515";"LOS CORROS";"43.3768432";"-5.6013769";"Ctra. As - 249 --- Estación Ferrocarril, S/N";"33518";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05517";"LIERES";"43.3805830";"-5.5826229";"C/  la Estación, S/N";"33580";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05519";"RIANES";"43.3789387";"-5.5628276";"Carretera a Reanes S/N";"33580";"RIAÑO";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05521";"EL REMEDIO";"43.3750793";"-5.5462394";"Ctra. Na - 4 --- Estación Ferrocarril, S/N";"33529";"NAVA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05522";"LLAMES";"43.3687796";"-5.5252404";"C/ Estación Ferrocarril, S/N";"33529";"NAVA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05523";"NAVA";"43.3611878";"-5.5090986";"Calle la Barraca S/N, Nava (Asturias)";"33520";"NAVA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05525";"FUENTE SANTA DE NAVA";"43.3555699";"-5.4783790";"Ctra. Na - 3 --- Estación Ferrocarril, S/N";"33529";"NAVA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05527";"CECEDA";"43.3562226";"-5.4511094";"C/ Caserio Vega de Abajo, 10";"33582";"NAVA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05529";"CARANCOS";"43.3555692";"-5.4344422";"Ctra. General,  S/N";"33520";"NAVA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05531";"PINTUELES";"43.3599234";"-5.3841316";"Ctra. N-634 - Estación Ferrocarril, S/N";"33535";"PILOÑA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05533";"INFIESTO";"43.3517868";"-5.3692019";"Avda. de la Cueva, 2";"33530";"PILOÑA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05534";"INFIESTO APEADERO";"43.3440407";"-5.3606414";"C/ la Medina, S/N";"33530";"PILOÑA";"ASTURIAS";"ESPAÑA";"SI";"SI";""
"05535";"VILLAMAYOR";"43.3631000";"-5.3028500";"Barrio la  Estación-Villamayor  (Piloña)";"33583";"PILOÑA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05537";"SEBARES";"43.3623600";"-5.2574000";"Ctra. General  S/N sevares (Piloña)";"33584";"PILOÑA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05539";"SOTO DE DUEÑAS";"43.3583000";"-5.2268900";"Ctra. General  S/N  Soto Dueñas (Parres)";"33585";"PARRES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05541";"OZANES";"43.368395 ";"-5.185191 ";"Ctra. Pr-4 - Estación Ferrocarril, S/N";"33546";"PARRES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05542";"POLICLÍNICO";"43.3786220";"-5.1860300";"C/ Castañera, S/N";"33540";"PARRES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05543";"ARRIONDAS";"43.387513 ";"-5.188258 ";"C/ Evaristo Valle, S/N";"33540";"PARRES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05545";"FUENTES";"43.401443 ";"-5.143117 ";"C/ Fuentes, S/N";"33586";"PARRES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05547";"TORAÑO";"43.412281 ";"-5.118013 ";"Camino de la Estación   S/N toraño (Parres)";"33587";"PARRES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05549";"CUEVAS";"43.4311440";"-5.0733020";"C/ Estación Ferrocarril, S/N";"33500";"RIBADESELLA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05551";"LLOVIO";"43.4405630";"-5.0555920";"Glorieta Cruce N - 632 Con N - 634";"33569";"RIBADESELLA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05552";"RIBADESELLA PUERTO";"43.4586649";"-5.0568797";"Barrio Orellana, 10";"33560";"RIBADESELLA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05553";"RIBADESELLA";"43.4594500";"-5.0545000";"Calle la Atalaya S/N, Ribadesella (Asturias)";"33560";"RIBADESELLA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05555";"CAMANGO";"43.4482100";"-5.0188200";"Ctra. As - 263 --- Estación Ferrocarril, S/N";"33568";"RIBADESELLA";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05557";"BELMONTE DE PRÍA";"43.4398000";"-4.9822800";"Ctra. As - 263 --- Estación Ferrocarril, S/N";"33591";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05559";"NUEVA";"43.440585 ";"-4.935531 ";"Paseo  de los Tilos  Nº 46- Nueva";"33592";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05561";"VILLAHORMES";"43.4420099";"-4.9038300";"Ctra. As-263 - Estación Ferrocarril, S/N";"33593";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05563";"POSADA";"43.4248300";"-4.8650000";"C/ Aldea Posada  S/N -Posada de Llanes";"33594";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05565";"BALMORI";"43.4214700";"-4.8358300";"Ctra. As - 263 --- Estación Ferrocarril, S/N";"33595";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05567";"CELORIO";"43.4250100";"-4.8113300";"Ctra. As -263 --- Estación Ferrocarril, S/N";"33595";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05569";"POO";"43.4242900";"-4.7818900";"Ctra. As-263 - Estación Ferrocarril, S/N";"33509";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05571";"LLANES";"43.4209400";"-4.7587000";"C/ Roman Romano, S/N";"33500";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05573";"SAN ROQUE DEL ACEBAL";"43.3947300";"-4.7301300";"Pza. San Roque, 306";"33596";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
"05575";"VIDIAGO";"43.3964700";"-4.6730000";"C/ Riego, S/N";"33597";"LLANES";"ASTURIAS";"ESPAÑA";"NO";"SI";""
